CMANAME,date,count,mean,median,max,min,stdDev
Montreal,2024-06-01T17:37:50,460,2.7439539211071575E-5,1.595373191953538E-4,0.0011763701913873347,-9.637155938693966E-4,5.259858403665066E-4
Ottawa,2024-06-01T17:37:50,3039,-4.1037445776468954E-5,-8.154414729501705E-5,0.0011783562625706857,-9.481912129561352E-4,4.660830515628932E-4
Winnipeg,2024-06-01T17:37:50,110,-1.9334218171288708E-4,-7.627997583703977E-7,8.795634012736476E-4,-9.116450091833036E-4,4.0295670068879783E-4
Montreal,2024-06-02T17:18:49,430,-5.0517120677167035E-6,-3.812833355876286E-5,0.0018016152316722377,-8.550385828135825E-4,6.252976736273158E-4
Ottawa,2024-06-02T17:18:49,53,4.0217411867648405E-4,8.840704059095389E-4,9.322091832399226E-4,-6.111562252048879E-4,6.975732638561196E-4
Winnipeg,2024-06-02T17:18:49,94,0.0012057088228407925,0.0011615345191570222,0.0027580970421038327,-9.053039503915132E-4,7.1547937335776E-4
Calgary,2024-06-02T19:00:18,3,-3.1762293085806294E-5,-3.0506259741405358E-5,-3.0506257336307603E-5,-3.639392077832096E-5,2.7754705965743646E-6
Montreal,2024-06-03T16:59:47,411,1.2925055094510852E-4,1.8246570039148744E-4,0.0014783269389200993,-7.727058837195582E-4,4.064252827124454E-4
Ottawa,2024-06-03T16:59:47,3470,2.7466708141922933E-5,-3.5355255295248906E-5,0.0014916250947877754,-9.753989288590104E-4,5.236164303933081E-4
Winnipeg,2024-06-03T18:41:17,766,-1.0462714283877877E-4,-1.1727943326205658E-4,0.0012371256016203325,-8.508398896089085E-4,4.298984296235081E-4
Halifax,2024-06-04T16:40:46,648,4.5843998133617895E-6,9.016871979719467E-6,9.125203941954985E-4,-8.189544314526747E-4,4.223774154596073E-4
Ottawa,2024-06-04T16:40:46,1052,1.1049957187496889E-4,1.901320046194882E-4,0.0011424936819816765,-8.437276701448698E-4,4.319485954110279E-4
Calgary,2024-06-04T18:22:14,1099,7.901550190227359E-4,6.822550145635291E-4,0.002785607288720731,-4.5050788321477253E-4,9.326091715926126E-4
Calgary,2024-06-04T20:03:44,808,-1.715895811636187E-4,-1.4870562909781264E-4,9.712831233645554E-4,-9.012730442935039E-4,3.678585977135574E-4
Vancouver,2024-06-04T20:03:44,170,-9.429822848715491E-5,-1.794737471492081E-4,6.869956851013023E-4,-4.208496445949371E-4,2.8406421169292425E-4
Halifax,2024-06-05T16:21:44,725,-9.234566620982474E-5,-4.194927227473996E-5,8.534354210818805E-4,-8.949848706840171E-4,3.910903151769033E-4
Ottawa,2024-06-05T16:21:44,3398,8.825884903219791E-5,3.7424997683732666E-5,0.0013538872590297827,-8.735145092947826E-4,5.515973887389958E-4
Montreal,2024-06-05T18:03:14,75,-2.2569530266741933E-4,-2.3494384081157557E-4,7.769746589471094E-4,-4.957156488675306E-4,3.5002688287240016E-4
Calgary,2024-06-05T19:44:44,1187,-8.518193075021754E-5,-1.1460962481845392E-4,0.001165205147119471,-9.129389994649543E-4,3.7992386748898375E-4
Vancouver,2024-06-05T19:44:44,9,-7.458598792856677E-5,-4.710894074811501E-5,-4.710893911072917E-5,-1.6809473839738323E-4,3.870861618050964E-5
Halifax,2024-06-06T16:02:43,346,2.917867257419368E-4,2.559686179581436E-4,0.0015893431190633868,-5.539374540584766E-4,5.21875491493465E-4
Toronto,2024-06-06T17:44:14,41,4.444202244765669E-4,2.0710090947229616E-4,0.0011649214429788849,-1.2794816770314194E-4,5.784119551361382E-4
Calgary,2024-06-06T19:25:44,1250,2.7255460801316113E-4,2.543615579191662E-4,0.0019732867367601107,-9.885765612136143E-4,6.784640042608436E-4
Vancouver,2024-06-06T19:25:44,194,5.802721221963994E-4,7.832137358927915E-4,0.0024270396679683445,-3.7687784793174925E-4,8.69136299347117E-4
Vancouver,2024-06-06T21:07:13,16,-6.81699216426301E-4,-9.05516411112213E-4,6.689001359529044E-4,-9.069442749039742E-4,4.4242063834975143E-4
Montreal,2024-06-07T17:25:15,242,-1.3034787103096408E-4,-3.717245919247017E-5,9.025860344997293E-4,-7.498575723735183E-4,4.060842891624737E-4
Ottawa,2024-06-07T17:25:15,247,1.9643423231967554E-4,1.0830934264780364E-4,7.599309901712098E-4,-2.826349880018778E-4,3.0907367975791823E-4
Winnipeg,2024-06-07T17:25:15,257,8.184675025481356E-4,3.885271153508046E-4,0.0028457655024977727,1.87025932331652E-5,8.976147096720758E-4
Calgary,2024-06-07T19:06:45,1216,2.695074413162563E-4,2.2102587838697082E-4,0.0013945425162105772,-9.042070596495134E-4,4.814823157098759E-4
Vancouver,2024-06-07T19:06:45,158,0.002855895091944042,0.0033357307462358898,0.0037495291326262404,-4.774329047849803E-4,0.0010761043274272936
Winnipeg,2024-06-07T19:06:45,93,-2.729667248352177E-4,-9.084749869757722E-5,3.392420865099914E-4,-9.706274140635882E-4,3.009152992837543E-4
Calgary,2024-06-07T20:48:14,130,8.59291744820614E-4,5.630705085548552E-4,0.0024152847472621707,-2.3428704298609143E-4,0.0010037591101982651
Vancouver,2024-06-07T20:48:14,170,-2.847601627580944E-5,7.180774991867537E-5,0.001244923857448694,-8.914638222492773E-4,6.544286391505928E-4
Montreal,2024-06-08T17:06:16,52,1.188214108942845E-4,1.2489173813803967E-4,4.274869570511538E-4,-3.827814557385655E-4,3.14645469057973E-4
Vancouver,2024-06-08T20:29:15,195,-1.7743816873808563E-4,-3.2471622554548123E-4,0.0011242032051106635,-6.929863011476934E-4,4.8008490718905796E-4
Ottawa,2024-06-09T16:47:16,24,1.4350364871271377E-4,1.4890433521951542E-4,1.4890434251185066E-4,9.114249903311E-5,1.4941767790572732E-5
Calgary,2024-06-09T18:28:46,1015,3.9407153755062133E-4,4.2138188532267544E-4,0.002608606358992909,-9.701494515890544E-4,8.520599886474672E-4
Winnipeg,2024-06-09T18:28:46,784,8.700669245057113E-5,8.434038581843672E-5,0.0014398237690322186,-8.292482234543302E-4,4.330748470596074E-4
Calgary,2024-06-09T20:10:15,209,7.641530300316254E-5,2.5443167504900216E-4,8.027798529115245E-4,-8.677408332014577E-4,4.6415099518665426E-4
Vancouver,2024-06-09T20:10:15,147,1.7134699872954834E-4,-2.308546670996913E-4,0.0020003353916945524,-9.5256501986193E-4,7.987618377624243E-4
Halifax,2024-06-10T16:28:15,841,3.4760670132961546E-6,-7.718957850992213E-5,9.527659276506894E-4,-8.214607035592928E-4,4.395783401175804E-4
Winnipeg,2024-06-10T18:09:45,96,-3.8552020195766284E-6,6.195201003192988E-5,5.695751651885986E-4,-4.079785430805069E-4,3.218796281411974E-4
Calgary,2024-06-10T19:51:15,154,2.556313965099386E-5,-4.644105147273222E-5,9.654864224988485E-4,-8.5548185842404E-4,5.970964245450881E-4
Vancouver,2024-06-10T19:51:15,193,-5.780803658390369E-5,1.393417915096421E-4,3.053784312218022E-4,-6.153121939871345E-4,3.293008519445513E-4
Halifax,2024-06-11T16:09:16,1126,-1.507419144798187E-4,-1.753567765460374E-4,0.0010427518282096068,-9.470556979074134E-4,4.2189969465595894E-4
Toronto,2024-06-11T17:50:45,377,1.7123237981443132E-4,1.709790824069274E-4,0.0010957178027986366,-8.04714218248235E-4,5.322800729630605E-4
Vancouver,2024-06-11T19:32:16,31,3.775218445525358E-4,4.159910895394265E-4,4.1599110504286747E-4,-4.7714833327178825E-5,9.650730126576914E-5
Halifax,2024-06-12T15:50:15,64,2.3321220733637737E-4,2.5668530724921575E-4,3.646163717056066E-4,6.313272024266818E-5,7.485457030687722E-5
Toronto,2024-06-12T17:31:45,584,3.246682142137643E-5,7.5214018045430115E-6,0.0013033731374898572,-9.682934614839386E-4,4.7085673809017553E-4
Winnipeg,2024-06-12T17:31:45,725,-2.6251720733117542E-5,-1.7397972614382936E-4,0.0012460057623696844,-8.338190382354835E-4,5.107400938857381E-4
Calgary,2024-06-12T19:13:15,868,-7.145040773486143E-6,-5.045446001495544E-5,0.0014974614605301247,-9.978724410775362E-4,4.974348686784923E-4
Winnipeg,2024-06-12T19:13:15,776,-5.802025861035683E-5,-9.773393511354565E-5,0.0011682416079564575,-7.251688512044252E-4,3.4382008735089556E-4
Vancouver,2024-06-12T20:54:45,183,4.0128993727562976E-4,4.122354439459752E-4,0.0012822029311844005,-6.853388147301263E-4,6.292921719135297E-4
Halifax,2024-06-13T15:31:15,841,1.6743510568707464E-4,1.1809755481743001E-4,9.815596611289972E-4,-6.968518543865353E-4,4.0489589637946664E-4
Halifax,2024-06-13T17:12:45,1288,1.1311251379169832E-5,1.1198098588503465E-5,0.0010785998310901188,-8.334519225178429E-4,4.09407327079542E-4
Calgary,2024-06-13T18:54:15,1240,1.1774976977976189E-4,1.5919532458764634E-4,0.0012731403112434387,-8.579949499123321E-4,4.805661432464995E-4
Calgary,2024-06-13T20:35:45,742,-4.978569058133774E-5,-1.9240617984905096E-4,0.0012750044697918566,-8.917941013367114E-4,5.219570720563379E-4
Vancouver,2024-06-13T20:35:45,195,-1.0021431472498365E-4,-3.439467504289226E-4,0.002252277452501123,-9.589507826614374E-4,6.645076225476149E-4
Halifax,2024-06-14T16:53:44,1429,8.44827119698636E-5,6.396052169380208E-5,9.401463321402387E-4,-7.834294228814361E-4,3.201037204175764E-4
Montreal,2024-06-14T16:53:44,46,-1.1471803724101891E-4,-4.219087420554912E-4,5.129606732143741E-4,-5.529776099141763E-4,4.6792746555972427E-4
Ottawa,2024-06-14T16:53:44,238,-1.8267314192407615E-4,-2.1683343330898195E-4,6.805495359008222E-4,-6.674181786365653E-4,3.1305427911957083E-4
Calgary,2024-06-14T18:35:15,989,1.5063871216438698E-4,1.2702962785191542E-4,9.39337536694308E-4,-7.306271615206926E-4,3.6596522637614043E-4
Winnipeg,2024-06-14T18:35:15,17,8.459722748032424E-5,1.981581549107126E-4,2.7904237504136376E-4,-2.709620166570728E-4,2.4039669370959162E-4
Calgary,2024-06-14T20:16:45,14,1.7358196255205902E-4,2.0075740758305094E-4,2.007574075836572E-4,-7.75334773765923E-5,7.098508845301354E-5
Montreal,2024-06-15T16:34:44,433,5.508982059311293E-4,3.6346792513031477E-4,0.002263446804137594,-5.609557331309351E-4,6.94585964382178E-4
Ottawa,2024-06-15T16:34:44,3472,4.091768702103779E-4,4.23835250044678E-4,0.0018041335279134398,-9.216272155760604E-4,6.76890949785821E-4
Toronto,2024-06-15T16:34:44,561,1.7777782924784753E-4,1.6415737063017226E-4,0.002159300324091372,-7.129445439209475E-4,7.064867355115641E-4
Montreal,2024-06-15T18:16:14,283,0.0012465600033740678,7.706636829046923E-4,0.00642953118990765,-9.33686302749776E-4,0.002148003546620341
Ottawa,2024-06-15T18:16:14,3351,3.040459518029723E-4,1.9134291694601946E-4,0.0017845198744920242,-9.609514963819732E-4,6.640486260791582E-4
Toronto,2024-06-15T18:16:14,800,3.0526812852286263E-4,5.625879793982453E-5,0.0020979463588460803,-9.416906395933545E-4,8.993984548542979E-4
Winnipeg,2024-06-15T18:16:14,775,-8.607784340922791E-5,-1.191986023331272E-4,6.362308631655477E-4,-7.884533504761815E-4,3.1251249327548267E-4
Vancouver,2024-06-15T19:57:45,23,6.253582326599546E-4,7.681802358331082E-4,7.681802660073963E-4,-2.0877731288128717E-4,3.0105049822293245E-4
Halifax,2024-06-16T16:15:44,1390,6.31516648581509E-5,1.2869703657151106E-4,0.0015578051097701769,-8.987467153935353E-4,5.267126170663938E-4
Montreal,2024-06-16T17:57:13,1,7.385623757732521E-4,7.385623757732521E-4,7.385623757732521E-4,7.385623757732521E-4,0.0
Toronto,2024-06-16T17:57:13,771,1.5722355423164778E-4,1.9056762871559225E-4,0.0015674320748086618,-7.652056755269194E-4,4.745460738304277E-4
Winnipeg,2024-06-16T17:57:13,789,3.242346254444697E-5,1.4199308356613197E-4,7.523036911157475E-4,-8.1581372069251E-4,4.4211024280861616E-4
Winnipeg,2024-06-16T19:38:44,795,2.2718124838491763E-4,2.67961654455289E-4,0.0013650011969743884,-8.250010432677855E-4,5.400899435514452E-4
Halifax,2024-06-17T15:56:43,956,-1.905495273806584E-5,-9.016209144034124E-5,9.310482419102333E-4,-8.309613331229339E-4,4.4572717474581974E-4
Halifax,2024-06-17T17:38:12,188,0.0010291680467754511,6.503917974792084E-4,0.002145775671734042,-7.064615941225712E-5,7.272862280295214E-4
Montreal,2024-06-17T17:38:12,443,2.4324645112596804E-4,2.1847263324171296E-4,0.001449915813283129,-7.813142229093708E-4,4.1205126901353685E-4
Ottawa,2024-06-17T17:38:12,3359,8.65556730170986E-5,5.1532623999954654E-5,0.0012763937702411248,-9.597166790629705E-4,4.3072833222346755E-4
Toronto,2024-06-17T17:38:12,735,-6.783906405280752E-6,-6.62283312765037E-5,0.0014500931138182714,-9.041574667214112E-4,4.208938483828286E-4
Winnipeg,2024-06-17T17:38:12,749,9.632477608166652E-5,1.2082305699046152E-4,0.0010390513343743672,-6.818459951318643E-4,4.3805212198795926E-4
Winnipeg,2024-06-17T19:19:43,92,-4.917523151684256E-4,-5.285689143113857E-4,2.837638449811279E-4,-6.557403830815889E-4,2.1410547977842613E-4
Halifax,2024-06-18T15:37:41,710,-1.0806417779751608E-4,-3.503170381867246E-5,8.760355995032957E-4,-7.756754639563826E-4,2.8803648436876843E-4
Halifax,2024-06-18T17:19:12,740,1.8554406180173853E-4,3.4155983559786094E-4,9.068766376012676E-4,-6.777369999331424E-4,5.766645340970343E-4
Montreal,2024-06-18T17:19:12,193,1.1696345339882518E-4,1.1064687267944891E-4,7.906403625389408E-4,-4.327415954321523E-4,3.3480210389790665E-4
Ottawa,2024-06-18T17:19:12,2784,-4.3799485137000595E-6,-4.022159525333884E-6,7.827438530517535E-4,-7.3382473783618E-4,3.0080746534711885E-4
Toronto,2024-06-18T17:19:12,725,6.590087722802614E-5,5.7447003882086134E-5,7.297963020396779E-4,-8.003890397958273E-4,3.8223137618240453E-4
Vancouver,2024-06-18T20:42:12,129,-7.00965844924624E-5,-2.330382450810235E-4,0.001388785196469744,-7.285673955653515E-4,6.762185393439701E-4
Halifax,2024-06-19T15:18:40,54,-2.2732271703528468E-4,-1.9252851780043867E-4,-1.911479706630953E-4,-3.808649090093139E-4,7.353101395155048E-5
Halifax,2024-06-19T17:00:10,1429,3.585319226810725E-5,7.465222032946541E-5,8.51240765769015E-4,-7.151931640696972E-4,3.5045332188806603E-4
Ottawa,2024-06-19T17:00:10,465,1.107188389623993E-4,1.3371318907967538E-4,6.204388919290695E-4,-6.17035955656744E-4,2.9796068095347254E-4
Toronto,2024-06-19T17:00:10,5,3.025507744428247E-4,3.026107354615308E-4,3.0364654958235296E-4,2.902254421038707E-4,5.280122654822952E-6
Winnipeg,2024-06-19T18:41:41,795,-4.708505286297884E-5,-6.391886178010315E-5,6.211210275073149E-4,-7.963948850780484E-4,3.5244594120777275E-4
Vancouver,2024-06-19T20:23:11,186,8.283643807539146E-5,2.4488287570725365E-4,5.537190301675525E-4,-8.970730123106322E-4,4.2917815633031003E-4
Halifax,2024-06-20T16:41:09,1063,1.046521539196103E-4,5.921818634981907E-5,9.063935140154036E-4,-6.80674856994769E-4,3.568643178952524E-4
Calgary,2024-06-20T18:22:39,198,-3.9845065440666407E-4,-3.994142074656699E-4,-2.549169212020679E-4,-9.604088646739914E-4,9.76551304471909E-5
Winnipeg,2024-06-20T18:22:39,713,-1.0279444413041904E-4,-8.56152718325601E-5,8.436136995448011E-4,-9.04330201288754E-4,3.8314218326892353E-4
Calgary,2024-06-20T20:04:09,55,5.001880457650922E-4,5.42368416421742E-4,5.844081169936136E-4,2.136764381253902E-4,1.0557800688238003E-4
Vancouver,2024-06-20T20:04:09,176,3.7585351751562616E-4,1.852918628665947E-4,0.0017900435486840598,-6.331966344945599E-4,6.687054438623242E-4
Halifax,2024-06-21T16:22:08,1402,-1.451797638540089E-4,-1.656371647837111E-4,9.106560610240998E-4,-9.997022571049052E-4,3.9546809239019E-4
Winnipeg,2024-06-21T18:03:38,36,4.264899395446132E-4,5.911627085878784E-4,5.911627278133578E-4,-1.8079308210877315E-4,3.504957317734705E-4
Calgary,2024-06-21T19:45:07,1049,1.9802641038074746E-5,-7.894158488424119E-5,0.0010624583810586955,-6.987864035194263E-4,4.444362047073348E-4
Vancouver,2024-06-21T19:45:07,195,5.630774196800634E-4,8.458026843298435E-4,0.0013023820938565897,-6.599330808979215E-4,6.302461634039359E-4
Winnipeg,2024-06-22T17:44:37,772,2.0579329154576874E-4,3.720091385505757E-4,0.001004036399536837,-9.188598211738473E-4,4.2041210128077944E-4
Calgary,2024-06-22T19:26:07,1250,7.577617584794049E-5,3.440170661996735E-5,0.0015343765262541935,-8.607569034226811E-4,4.349034672306649E-4
Ottawa,2024-06-23T17:25:36,167,1.508077762489594E-4,8.787254822279758E-5,0.001077074906789507,-7.33375840355443E-4,4.785372781206139E-4
Toronto,2024-06-23T17:25:36,27,-7.131145208997427E-5,-7.13331028236991E-5,-6.994037587786453E-5,-7.211975076848235E-5,3.070105891405252E-7
Calgary,2024-06-23T19:07:05,463,1.7480642676289085E-4,6.216749522146224E-5,7.211602060137242E-4,-6.25488173682867E-4,3.133806281168837E-4
Winnipeg,2024-06-23T19:07:05,36,4.315040909590635E-4,7.230168557722147E-4,7.230168557730817E-4,-3.7644404801565957E-4,4.179471064159888E-4
Ottawa,2024-06-24T17:06:33,3149,3.323876500997963E-5,3.997206110355201E-5,0.0013028809636746429,-9.487117058604027E-4,3.8359957705746993E-4
Toronto,2024-06-24T17:06:33,507,1.5768628126668305E-4,1.43456999428827E-4,0.0011904727434747654,-8.301085326826318E-4,4.666518527384665E-4
Calgary,2024-06-24T18:48:04,639,4.170281054795771E-4,4.669320548530552E-4,0.001552777830514123,-9.376296075077819E-4,6.560188909455244E-4
Winnipeg,2024-06-24T18:48:04,589,7.318609576391346E-5,3.7380774028303974E-5,0.0012756343930972437,-7.85539548763032E-4,4.7163652335663596E-4
Calgary,2024-06-24T20:29:33,669,2.460994874914488E-4,3.1427341878897415E-4,0.0013034270377853103,-7.798813749113217E-4,5.04531247579634E-4
Montreal,2024-06-25T16:47:31,409,-1.2954777334676102E-4,-2.0930320598113518E-4,9.383488327055839E-4,-8.618276052807537E-4,4.709693759052225E-4
Ottawa,2024-06-25T16:47:31,58,4.459218722266753E-4,4.4377865844210003E-4,7.463123765779202E-4,1.1893922783191778E-4,2.5882731232637575E-4
Calgary,2024-06-25T20:10:32,197,5.823488608954577E-5,-2.2191874450070237E-5,7.977160275922448E-4,-6.720906822022957E-4,4.424764454420981E-4
Vancouver,2024-06-25T20:10:32,180,1.420115990595987E-4,1.1683941894496631E-4,0.0015461392467858315,-7.986666278239187E-4,4.8485764032972533E-4
Halifax,2024-06-26T16:28:30,1418,-3.3967320298882234E-5,-9.79782655511742E-5,0.001375381951221279,-9.944908088079971E-4,5.052588992936042E-4
Ottawa,2024-06-27T17:50:57,107,5.911750080529052E-5,2.0754177293706664E-4,4.576872907029776E-4,-4.178078961561512E-4,2.918751894416004E-4
Toronto,2024-06-27T17:50:57,351,2.464214416008873E-4,1.2602624829518905E-4,0.0012902914633835278,-9.789030300460034E-4,5.366677133540333E-4
Halifax,2024-06-28T15:50:25,672,9.559816556571775E-5,-9.742964803720982E-5,0.00144261824246648,-8.893219191860501E-4,6.26319301612884E-4
Montreal,2024-06-28T17:31:54,419,3.2142533447763554E-5,7.745162161495057E-5,0.0010005210319252,-9.358072420588609E-4,4.932684247329077E-4
Ottawa,2024-06-28T17:31:54,3481,1.0198618445096632E-4,5.215355879365849E-5,0.00129786226898521,-9.72170848400069E-4,4.7644385977015536E-4
Calgary,2024-06-28T19:13:24,453,2.3534441663902898E-4,1.4488982110573043E-4,0.0014502814001644178,-9.27050962999704E-4,7.546901031656273E-4
Vancouver,2024-06-28T20:54:55,113,7.002991928099952E-4,9.154319388256833E-4,0.002102778758854279,-6.509725536488051E-4,8.113726366704016E-4
Halifax,2024-06-29T17:12:52,54,-3.9827022973931296E-4,-5.08228607941362E-4,6.821933784519231E-4,-6.001971778461574E-4,2.91096634403802E-4
Calgary,2024-06-29T18:54:22,1250,-1.6798467917042038E-5,3.938937846140582E-5,8.729890687393674E-4,-7.457439205622668E-4,2.8260222984378833E-4
Winnipeg,2024-06-29T18:54:22,665,2.3541177105527392E-4,1.7342271838600003E-4,0.0019312967415750753,-9.266565321019702E-4,6.435661898893302E-4
Montreal,2024-06-30T16:53:50,405,-1.295140435913721E-4,-2.574581047607158E-4,8.568827761343052E-4,-6.807793979537697E-4,3.8799291538261756E-4
Ottawa,2024-06-30T16:53:50,1521,-6.203465107663627E-5,-1.1238189849879869E-4,6.730929017073675E-4,-8.484664722342182E-4,3.621981274407762E-4
Winnipeg,2024-06-30T18:35:19,795,-1.0052136492789406E-6,3.8340944526593246E-6,6.887817871761586E-4,-5.895304493611976E-4,3.0609592006170466E-4
Vancouver,2024-06-30T20:16:49,33,3.793284402372082E-4,5.205489578654651E-4,9.148008643909474E-4,-6.25977093157069E-4,5.044293394496868E-4
Montreal,2024-07-01T16:34:48,453,1.5791787308454727E-4,3.1044388655535624E-4,0.0014524315236435531,-9.346117423430612E-4,6.287967058766761E-4
Ottawa,2024-07-01T16:34:48,3386,8.380109179194699E-5,1.290698752552776E-4,0.001489131665600837,-9.84205506845272E-4,5.534812834813326E-4
Toronto,2024-07-01T16:34:48,646,0.00101807780433834,9.413096868449597E-4,0.004046224523339735,-9.910097914552507E-4,0.001214698948035066
Montreal,2024-07-01T18:16:18,358,4.276834745353165E-4,1.093316624826287E-4,0.0025814366873622733,-8.806643891154323E-4,0.0010693145338013378
Ottawa,2024-07-01T18:16:18,3095,-2.7960934833433272E-5,-1.1064444971885078E-5,0.0013228140305740926,-9.667879203341097E-4,4.388696217248036E-4
Toronto,2024-07-01T18:16:18,762,1.6174601638834887E-4,8.91759050387769E-5,0.001081916154363005,-8.663658518352813E-4,5.023322559177311E-4
Calgary,2024-07-01T19:57:48,323,4.292179546833291E-5,2.835656053935523E-5,6.776089560802897E-4,-8.703297935435697E-4,3.843603513610188E-4
Vancouver,2024-07-01T19:57:48,108,3.636952137650279E-4,7.539864772399463E-4,0.0013170267920964791,-6.903963620045568E-4,7.299197004698757E-4
Halifax,2024-07-02T16:15:45,1420,-3.894709331762616E-5,-6.648566842300545E-6,0.0010599065572026443,-9.593927534303704E-4,4.256054108823022E-4
Montreal,2024-07-02T16:15:45,233,7.468017927172536E-4,5.480033114366435E-4,0.001660759211519012,2.1811420525025686E-4,4.482196711536262E-4
Ottawa,2024-07-02T16:15:45,3324,3.2745289401072406E-4,6.968384290751953E-5,0.0025098377373086777,-9.472747333357254E-4,8.376551109093243E-4
Montreal,2024-07-02T17:57:15,352,2.2056122832483878E-4,2.5816616926459886E-4,0.0010339210275563592,-6.153433932920178E-4,5.209902126825762E-4
Ottawa,2024-07-02T17:57:15,3468,1.2079447369744654E-4,1.1462437641758352E-4,0.0012417912948885156,-9.91750741378463E-4,4.1498031496902576E-4
Calgary,2024-07-02T19:38:44,992,-8.689739006675638E-5,-5.6543734988167805E-5,8.966658497245337E-4,-9.775446960720111E-4,4.3461188449009315E-4
Vancouver,2024-07-02T19:38:44,12,0.0012350852392594292,0.0015078650321803725,0.001507865032182783,5.764632816766256E-4,2.9955920705072186E-4
